user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
AH1_2nd_20:bin_000009	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.35	11	0.92343	N/A
AH1_2nd_20:bin_000014	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis	GCF_002042885.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis	98.26	0.87	GCF_002042885.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis	98.26	0.87	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_011064845.1, s__Citrobacter freundii, 95.0, 94.34, 0.787; GCF_002075345.1, s__Citrobacter braakii, 95.0, 93.08, 0.722; GCF_004353845.1, s__Citrobacter arsenatis, 95.0, 92.82, 0.76; GCA_020099315.1, s__Citrobacter europaeus, 95.0, 92.82, 0.713; GCF_024023655.1, s__Citrobacter meridianamericanus, 95.0, 91.57, 0.693; GCF_000759755.1, s__Citrobacter werkmanii, 95.0, 91.0, 0.721; GCF_000155975.1, s__Citrobacter portucalensis_A, 95.0, 90.6, 0.676; GCF_003818115.1, s__Citrobacter youngae, 95.0, 90.59, 0.668; GCF_008373795.1, s__Citrobacter pasteurii, 95.0, 90.03, 0.636; GCF_005281345.1, s__Citrobacter sp005281345, 95.0, 89.79, 0.598; GCF_030332225.1, s__Citrobacter sp030332225, 95.0, 89.05, 0.596; GCF_018342065.1, s__Citrobacter sp018342065, 95.0, 88.93, 0.557; GCF_004684345.1, s__Citrobacter tructae, 95.0, 88.6, 0.566; GCF_015672735.1, s__Citrobacter sp015672735, 95.0, 88.36, 0.559; GCF_029717145.1, s__Citrobacter gillenii, 95.0, 88.22, 0.56; GCF_945906775.1, s__Citrobacter sp945906775, 95.0, 88.18, 0.52; GCF_001037495.1, s__Citrobacter sp001037495, 95.0, 88.11, 0.523	90.25	11	N/A	N/A
AH1_2nd_20:bin_000016	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.82	11	0.83741	N/A
AH1_2nd_20:bin_000024	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.12	11	0.95431	N/A
AH1_2nd_20:bin_000025	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.24	11	0.76654	N/A
AH1_2nd_20:bin_000027	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	N/A	N/A	N/A	N/A	N/A	GCF_011039085.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp011039085	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_009696265.1, s__Desulfovibrio porci, 95.0, 82.84, 0.25; GCF_001553605.1, s__Desulfovibrio fairfieldensis, 95.0, 82.63, 0.21; GCF_018379785.1, s__Desulfovibrio sp018379785, 95.0, 82.57, 0.203	89.26	11	0.93539	N/A
AH1_2nd_20:bin_000031	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA3830;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA3830;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.82	11	0.68073	N/A
AH1_2nd_20:bin_000037	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.66	11	0.96199	N/A
AH1_2nd_20:bin_000040	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	98.91	0.894	GCF_000701705.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	98.91	0.894	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900550745.1, s__Bilophila sp900550745, 95.0, 93.18, 0.735; GCA_900553145.1, s__Bilophila sp900553145, 95.0, 90.57, 0.632; GCA_959604115.1, s__Bilophila sp959604115, 95.0, 85.36, 0.29; GCF_902373525.1, s__Bilophila sp902373525, 95.0, 84.95, 0.328; GCA_019114025.1, s__Bilophila faecipullorum, 95.0, 84.62, 0.178	84.49	11	N/A	N/A
AH1_2nd_20:bin_000041	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CALVMC01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CALVMC01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	83.54	11	0.77943	N/A
AH1_2nd_20:bin_000042	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_025149285.1, s__Hungatella hathewayi, 95.0, 81.63, 0.176; GCF_003201875.1, s__Hungatella effluvii, 95.0, 81.58, 0.179	82.56	11	0.96656	N/A
AH1_2nd_20:bin_000046	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__WRHT01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__WRHT01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	83.73	11	0.88574	N/A
AH1_2nd_20:bin_000053	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA6345;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA6345;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	80.0	11	0.92751	N/A
AH1_2nd_20:bin_000054	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eubacterium_P;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eubacterium_P;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	78.55	11	0.93429	N/A
AH1_2nd_20:bin_000061	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	N/A	N/A	N/A	N/A	N/A	GCF_002140975.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus clewellii	90.93	0.73	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	72.95	11	0.99526	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 10.8% of markers with multiple hits
AH1_2nd_20:bin_000070	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	74.62	11	0.95111	N/A
AH1_2nd_20:bin_000073	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus dunnyi	GCF_002174455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus dunnyi	97.44	0.815	GCF_002174455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus dunnyi	97.44	0.815	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002197645.1, s__Enterococcus wangshanyuanii, 95.0, 90.73, 0.677; GCF_001730305.1, s__Enterococcus termitis, 95.0, 82.73, 0.178	70.92	11	N/A	N/A
AH1_2nd_20:bin_000075	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	69.33	11	0.97525	N/A
AH1_2nd_20:bin_000087	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	GCF_000969825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	95.25	0.737	GCF_000969825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	95.25	0.737	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_905196875.1, s__Parabacteroides sp905196875, 95.0, 85.95, 0.45; GCF_015550595.1, s__Parabacteroides sp900540715, 95.0, 84.8, 0.405; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 84.74, 0.401; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 82.61, 0.258; GCF_014287545.1, s__Parabacteroides segnis, 95.0, 82.54, 0.267; GCF_029581355.1, s__Parabacteroides chongii, 95.0, 82.45, 0.256; GCA_021204335.1, s__Parabacteroides sp021204335, 95.0, 82.11, 0.21; GCF_014647375.1, s__Parabacteroides faecis, 95.0, 81.28, 0.229	68.84	11	N/A	N/A
AH1_2nd_20:bin_000089	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	66.0	11	0.87413	N/A
AH1_2nd_20:bin_000095	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC165282;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC165282;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	52.79	11	0.92964	N/A
AH1_2nd_2:bin_000001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	98.01	11	0.89573	N/A
AH1_2nd_2:bin_000003	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAAYNV01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAAYNV01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.82	11	0.92662	N/A
AH1_2nd_2:bin_000017	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alitiscatomonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alitiscatomonas;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.62	11	0.94245	N/A
AH1_2nd_2:bin_000018	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	90.8	11	0.92625	N/A
AH1_2nd_2:bin_000034	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__JAIRLM01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__JAIRLM01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	78.15	11	0.76141	N/A
AH1_2nd_2:bin_000049	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	47.05	11	0.80547	N/A
AH1_2nd_5:bin_000001	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.9	11	0.70094	N/A
AH1_2nd_5:bin_000002	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 83.85, 0.454; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 83.64, 0.431	96.07	11	0.97324	N/A
AH1_2nd_5:bin_000004	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	96.37	11	0.79095	N/A
AH1_2nd_5:bin_000005	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.97	11	0.96174	N/A
AH1_2nd_5:bin_000006	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900544795	GCF_900544795.1	95.0	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900544795	98.44	0.92	GCF_900544795.1	95.0	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900544795	98.44	0.92	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551745.1, s__Phascolarctobacterium sp900551745, 95.0, 82.26, 0.302; GCF_900545535.1, s__Phascolarctobacterium sp900545535, 95.0, 81.91, 0.345; GCF_003269275.1, s__Phascolarctobacterium faecium, 95.0, 81.65, 0.327	94.78	11	N/A	N/A
AH1_2nd_5:bin_000016	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B pernyi	GCF_013394305.1	96.7	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B pernyi	99.37	0.93	GCF_013394305.1	96.7	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B pernyi	99.37	0.93	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002813755.1, s__Enterococcus_B mundtii, 95.2, 96.39, 0.851; GCF_003957375.1, s__Enterococcus_B mundtii_C, 95.0, 96.05, 0.886; GCF_002947535.1, s__Enterococcus_B mundtii_B, 95.0, 94.18, 0.816; GCF_017316305.1, s__Enterococcus_B mangumiae, 95.0, 88.18, 0.647	90.82	11	N/A	N/A
AH1_2nd_5:bin_000023	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.3	11	0.96979	N/A
AH1_2nd_5:bin_000037	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	79.5	11	0.96758	Genome has more than 10.8% of markers with multiple hits
AH1_2nd_5:bin_000051	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	75.75	11	0.96872	N/A
AH1_2nd_5:bin_000054	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp902491285	GCF_902491285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp902491285	97.88	0.723	GCF_902491285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp902491285	97.88	0.723	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_012113595.1, s__Bacteroides faecium, 95.0, 89.72, 0.594; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 88.9, 0.517; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 88.42, 0.565; GCF_024623065.1, s__Bacteroides acidifaciens, 95.0, 88.24, 0.436; GCF_900761785.1, s__Bacteroides sp900761785, 95.0, 87.58, 0.541; GCA_948847595.1, s__Bacteroides sp948847595, 95.0, 86.14, 0.344; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 86.09, 0.457; GCA_947038155.1, s__Bacteroides sp947038155, 95.0, 85.16, 0.313; GCA_934716785.1, s__Bacteroides sp934716785, 95.0, 84.06, 0.2; GCA_948742525.1, s__Bacteroides caecimuris_A, 95.0, 83.8, 0.243; GCF_002222615.2, s__Bacteroides caccae, 95.0, 83.25, 0.316; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 83.24, 0.239; GCA_959606905.1, s__Bacteroides sp959606905, 95.0, 83.18, 0.165; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 83.13, 0.273; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 82.94, 0.271; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 82.93, 0.273; GCF_001314995.1, s__Bacteroides ovatus, 95.19, 82.92, 0.285; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 82.83, 0.254; GCA_948436425.1, s__Bacteroides sp948436425, 95.0, 82.67, 0.214; GCF_910586915.1, s__Bacteroides sp910586915, 95.0, 82.49, 0.247; GCF_958387885.1, s__Bacteroides sp019412865, 95.0, 82.32, 0.257; GCA_019117555.1, s__Bacteroides intestinigallinarum, 95.0, 82.26, 0.256; GCA_030295565.1, s__Bacteroides finegoldii, 95.57, 81.74, 0.213; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 81.64, 0.2; GCF_009193325.2, s__Bacteroides zhangwenhongii, 95.0, 81.59, 0.221; GCF_900547205.1, s__Bacteroides sp900547205, 95.0, 80.93, 0.166	71.6	11	N/A	N/A
AH1_2nd_5:bin_000069	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCF_900547205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900547205	90.73	0.634	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900130125.1, s__Bacteroides congonensis, 95.0, 81.54, 0.159; GCF_002222615.2, s__Bacteroides caccae, 95.0, 81.51, 0.154; GCF_012113595.1, s__Bacteroides faecium, 95.0, 81.39, 0.164	64.67	11	0.99133	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
